"","id","name","type","links","acronyms","established_year","created_date","city","city_id","state","ror"
"1","https://ror.org/0261g6j35","Chaudhary Charan Singh Haryana Agricultural University","Education","http://www.hau.ernet.in/","CCS HAU",1970,"2018-11-14","Hisar",1270022,"Haryana","0261g6j35"
"2","https://ror.org/00c7kvd80","Christian Medical College & Hospital","Education; Funder","http://www.cmch-vellore.edu/","CMC",1900,"2018-11-14","Vellore",1253286,"Tamil Nadu","00c7kvd80"
"3","https://ror.org/00582g326","Indian Institute of Technology Roorkee","Education; Funder","http://www.iitr.ac.in/","IITR",1847,"2018-11-14","Roorkee",1258044,"Uttarakhand","00582g326"
"4","https://ror.org/050j2vm64","Bangalore University","Education; Funder","http://bangaloreuniversity.ac.in/","BU",1886,"2018-11-14","Bengaluru",1277333,"Karnataka","050j2vm64"
"5","https://ror.org/01e7v7w47","University of Calcutta","Education; Funder","http://www.caluniv.ac.in/","CU",1857,"2018-11-14","Kolkata",1275004,"West Bengal","01e7v7w47"
"6","https://ror.org/020cmsc29","Rajendra Memorial Research Institute of Medical Sciences","Facility","http://www.rmrims.org.in/","RMRIMS",1963,"2018-11-14","Patna",1260086,"Bihar","020cmsc29"
"7","https://ror.org/02af4h012","Jadavpur University","Education; Funder","http://www.jaduniv.edu.in/","",1955,"2018-11-14","Kolkata",1275004,"West Bengal","02af4h012"
"8","https://ror.org/00nthx533","Geological Survey of India","Government","https://www.gsi.gov.in/","GSI",1851,"2018-11-14","Kolkata",1275004,"West Bengal","00nthx533"
"9","https://ror.org/022swbj46","National Brain Research Centre","Government; Funder","http://www.nbrc.ac.in/","NBRC",1997,"2018-11-14","Gurugram",1270642,"Haryana","022swbj46"
"10","https://ror.org/02378jc90","Raja Ramanna Centre for Advanced Technology","Facility","http://www.cat.ernet.in/","RRCAT",1984,"2018-11-14","Indore",1269743,"Madhya Pradesh","02378jc90"
"11","https://ror.org/04aznd361","Government Medical College","Education","http://calicutmedicalcollege.ac.in/","CMC",1957,"2018-11-14","Kozhikode",1265873,"Kerala","04aznd361"
"12","https://ror.org/009p4eg54","Tilka Manjhi Bhagalpur University","Education","http://tmbuniv.ac.in/","TMBU",1960,"2018-11-14","Bānka",1277289,"Bihar","009p4eg54"
"13","https://ror.org/03pq6f684","Asian Institute of Gastroenterology","Healthcare","http://aigindia.net/","AIG",1994,"2018-11-14","Hyderabad",1269843,"Telangana","03pq6f684"
"14","https://ror.org/02z9d3e27","Dr. Mohan's Diabetes Specialities Centre","Healthcare","http://drmohansdiabetes.com/","",1991,"2018-11-14","Chennai",1264527,"Tamil Nadu","02z9d3e27"
"15","https://ror.org/05b9pgt88","Advanced Centre for Treatment, Research and Education in Cancer","Healthcare; Funder","http://www.actrec.gov.in/","ACTREC",1952,"2018-11-14","Mumbai",1275339,"Maharashtra","05b9pgt88"
"16","https://ror.org/02fv7x872","Deenanath Mangeshkar Hospital and Research Center","Healthcare","http://www.dmhospital.org","",2001,"2018-11-14","Pune",1259229,"Maharashtra","02fv7x872"
"17","https://ror.org/057y6sk36","National Institute of Biomedical Genomics","Healthcare","https://www.nibmg.ac.in/","NIBMG",2009,"2018-11-14","Kolkata",1275004,"West Bengal","057y6sk36"
"18","https://ror.org/03aam9155","KLE University","Education","http://www.kleuniversity.edu.in/","",NA,"2018-11-14","Belagavi",1276533,"Karnataka","03aam9155"
"19","https://ror.org/03n20pp93","Awadhesh Pratap Singh University","Education","http://apsurewa.ac.in/","",1968,"2018-11-14","Rewa",1258182,"Madhya Pradesh","03n20pp93"
"20","https://ror.org/02mfapa96","Acharya Nagarjuna University","Education","http://www.nagarjunauniversity.ac.in/","ANU",1976,"2018-11-14","Guntur",1270668,"Andhra Pradesh","02mfapa96"
"21","https://ror.org/01hzdv945","Chaudhary Charan Singh University","Education","http://www.ccsuniversity.ac.in/default.htm","",1965,"2018-11-14","Meerut",1263214,"Uttar Pradesh","01hzdv945"
"22","https://ror.org/038e9x269","Kumaun University","Education","http://www.kunainital.ac.in/","",1973,"2018-11-14","Nainital",1262117,"Uttarakhand","038e9x269"
"23","https://ror.org/00gvw6327","King George's Medical University","Education","http://kgmu.org/","",1911,"2018-11-14","Lucknow",1264733,"Uttar Pradesh","00gvw6327"
"24","https://ror.org/03kw9gc02","Aligarh Muslim University","Education; Funder","http://www.amu.ac.in/","AMU",1875,"2018-11-14","Aligarh",1279017,"Uttar Pradesh","03kw9gc02"
"25","https://ror.org/05ncvf986","Sam Higginbottom Institute of Agriculture","Government","http://www.shiats.edu.in/","SHIATS",1910,"2018-11-14","Prayagraj",1278994,"Uttar Pradesh","05ncvf986"
"26","https://ror.org/01x24z140","Annamalai University","Education","http://www.annamalaiuniversity.ac.in/","",1929,"2018-11-14","Chidambaram",1274256,"Tamil Nadu","01x24z140"
"27","https://ror.org/0535c1v66","Assam University","Education; Funder","http://www.aus.ac.in/","",1994,"2018-11-14","Silchar",1256287,"Assam","0535c1v66"
"28","https://ror.org/01bx8ja67","Maharaja Sayajirao University of Baroda","Education; Funder","http://www.msubaroda.ac.in/","MSU",1881,"2018-11-14","Vadodara",1253573,"Gujarat","01bx8ja67"
"29","https://ror.org/04cdn2797","Banaras Hindu University","Education; Funder","http://www.bhu.ac.in/","BHU",1916,"2018-11-14","Varanasi",1253405,"Uttar Pradesh","04cdn2797"
"30","https://ror.org/02ax13658","Barkatullah University","Education; Funder","http://www.bubhopal.nic.in/","BU",1970,"2018-11-14","Bhopal",1275841,"Madhya Pradesh","02ax13658"
"31","https://ror.org/00mmq5f59","Mahatma Phule Krishi Vidyapeeth","Education","http://mpkv.ac.in/","MPKV",1968,"2018-11-14","Rāhuri",1259019,"Maharashtra","00mmq5f59"
"32","https://ror.org/04fht8c22","Bharathiar University","Education; Funder","http://www.b-u.ac.in/","",1982,"2018-11-14","Coimbatore",1273865,"Tamil Nadu","04fht8c22"
"33","https://ror.org/04sbcrt14","Bhavnagar University","Education","http://www.mkbhavuni.edu.in/","",1978,"2018-11-14","Bhavnagar",1276032,"Gujarat","04sbcrt14"
"34","https://ror.org/034q1za58","Guru Gobind Singh Indraprastha University","Education","http://www.ipu.ac.in/","GGSIPU; IPU",1998,"2018-11-14","Delhi",1273294,"Delhi","034q1za58"
"35","https://ror.org/02bdf7k74","BLDE University","Education","http://www.bldeuniversity.ac.in/","BLDEA",NA,"2018-11-14","Bijapur",1275701,"Karnataka","02bdf7k74"
"36","https://ror.org/039zd5s34","Integral University","Education","http://www.integraluniversity.ac.in/","",2004,"2018-11-14","Lucknow",1264733,"Uttar Pradesh","039zd5s34"
"37","https://ror.org/01xrazc29","Jaipur National University","Education","http://jnujaipur.ac.in/","JNU",2007,"2018-11-14","Jaipur",1269515,"Rajasthan","01xrazc29"
"38","https://ror.org/03dwxvb85","Jamia Hamdard","Education","http://jamiahamdard.edu/","",1989,"2018-11-14","New Delhi",1261481,"Delhi","03dwxvb85"
"39","https://ror.org/0003ewr82","Bundelkhand University","Education","https://www.bujhansi.org/index.aspx","",1975,"2018-11-14","Jhānsi",1269006,"Uttar Pradesh","0003ewr82"
"40","https://ror.org/05cyd8v32","University of Burdwan","Education; Funder","http://www.buruniv.ac.in/","BU",1960,"2018-11-14","Bardhaman",1277029,"West Bengal","05cyd8v32"
"41","https://ror.org/02fv78a45","Mother Teresa Women's University","Education","http://www.motherteresawomenuniv.ac.in/","",1984,"2018-11-14","Kodaikānāl",1266425,"Tamil Nadu","02fv78a45"
"42","https://ror.org/05735fh94","Gujarat Ayurved University","Education","http://www.ayurveduniversity.edu.in/","",1966,"2018-11-14","Jamnagar",1269317,"Gujarat","05735fh94"
"43","https://ror.org/02jagkr09","Gulbarga University","Education","http://www.gulbargauniversity.kar.nic.in/","",1980,"2018-11-14","Kalaburagi",1270752,"Karnataka","02jagkr09"
"44","https://ror.org/00bbeqy02","Guru Angad Dev Veterinary and Animal Sciences University","Education; Funder","http://www.gadvasu.in/","GADVASU",2005,"2018-11-14","Ludhiana",1264728,"Punjab","00bbeqy02"
"45","https://ror.org/040qxz868","Chhatrapati Shahu Ji Maharaj University","Education","http://www.kanpuruniversity.org/","CSJMU",1966,"2018-11-14","Kanpur",1267995,"Uttar Pradesh","040qxz868"
"46","https://ror.org/04k093t90","Chaudhary Sarwan Kumar Himachal Pradesh Krishi Vishvavidyalaya","Education","http://www.hillagric.ac.in/","CSK HPKV",1978,"2018-11-14","Pālampur",1260784,"Himachal Pradesh","04k093t90"
"47","https://ror.org/00bsyjc58","Kanchi Mamunivar Centre for Post Graduate Studies","Education","http://kmcpgs.puducherry.gov.in/","KMCPGS",1989,"2018-11-14","Puducherry",1259425,"Puducherry","00bsyjc58"
"48","https://ror.org/05c2p1f98","Devi Ahilya Vishwavidyalaya","Education; Funder","http://www.dauniv.ac.in/","",1964,"2018-11-14","Indore",1269743,"Madhya Pradesh","05c2p1f98"
"49","https://ror.org/045kfbt16","Dibrugarh University","Education","http://www.dibru.ac.in/","",1965,"2018-11-14","Dibrugarh",1272648,"Assam","045kfbt16"
"50","https://ror.org/033pfj584","Dr. Babasaheb Ambedkar Marathwada University","Education","http://www.bamu.ac.in/","BAMU",1958,"2018-11-14","Aurangabad",1278149,"Maharashtra","033pfj584"
"51","https://ror.org/02797hn66","Dr. Ram Manohar Lohia Avadh University","Education","http://www.rmlau.ac.in/","",1975,"2018-11-14","Faizabad",1271976,"Uttar Pradesh","02797hn66"
"52","https://ror.org/02s5yma07","Himachal Pradesh University","Education; Funder","http://www.hpuniv.nic.in/","HPU",1975,"2018-11-14","Shimla",1256237,"Himachal Pradesh","02s5yma07"
"53","https://ror.org/00mvp1q86","Hemwati Nandan Bahuguna Garhwal University","Education","http://hnbgu.ac.in/","",1973,"2018-11-14","Srīnagar",1255635,"Uttarakhand","00mvp1q86"
"54","https://ror.org/029nydt37","Nitte University","Education","http://nitte.edu.in/","",2008,"2018-11-14","Mangaluru",1263780,"Karnataka","029nydt37"
"55","https://ror.org/055m2tx54","North Eastern Hill University","Education; Funder","http://www.nehu.ac.in/","NEHU",1973,"2018-11-14","Shillong",1256523,"Meghalaya","055m2tx54"
"56","https://ror.org/04g7tnd56","North Maharashtra University","Education","http://www.nmu.ac.in/","NMU",1990,"2018-11-14","Jalgaon",1269410,"Maharashtra","04g7tnd56"
"57","https://ror.org/05weahn72","Sri Venkateswara University","Education; Funder","http://www.svuniversity.ac.in/","SVU",1954,"2018-11-14","Tirupati",1254360,"Andhra Pradesh","05weahn72"
"58","https://ror.org/03tg0z446","Odisha University of Agriculture and Technology","Education","http://www.ouat.nic.in/","OUAT",1962,"2018-11-14","Bhubaneswar",1275817,"Odisha","03tg0z446"
"59","https://ror.org/01defpn95","Sathyabama Institute of Science and Technology","Education","http://www.sathyabama.ac.in/","SIST",1987,"2018-11-14","Chennai",1264527,"Tamil Nadu","01defpn95"
"60","https://ror.org/0250jpt55","Saurashtra University","Education; Funder","http://www.saurashtrauniversity.edu/UserSideSaurashtr_Dyanamic/Default.aspx","",1967,"2018-11-14","Rajkot",1258847,"Gujarat","0250jpt55"
"61","https://ror.org/04ysp6769","Patna University","Education","http://www.patnauniversity.ac.in/","",1917,"2018-11-14","Patna",1260086,"Bihar","04ysp6769"
"62","https://ror.org/05crs8s98","Periyar University","Education; Funder","http://www.periyaruniversity.ac.in/","",1997,"2018-11-14","Salem",1257629,"Tamil Nadu","05crs8s98"
"63","https://ror.org/01a3mef16","Pondicherry University","Education","http://www.pondiuni.edu.in/","",1985,"2018-11-14","Puducherry",1259425,"Puducherry","01a3mef16"
"64","https://ror.org/00jffx511","PRIST University","Education","http://prist.ac.in/","",1985,"2018-11-14","Vallam",1253481,"Tamil Nadu","00jffx511"
"65","https://ror.org/03xpvwe80","Pandit Bhagwat Dayal Sharma University of Health Sciences","Education","http://www.uhsr.ac.in/","",2008,"2018-11-14","Rohtak",1258076,"Haryana","03xpvwe80"
"66","https://ror.org/00xdn8y92","Punjabi University","Education","http://punjabiuniversity.ac.in/pbiuniweb/index.html","",1962,"2018-11-14","Patiāla",1260107,"Punjab","00xdn8y92"
"67","https://ror.org/056ep7w45","Siksha O Anusandhan University","Education","http://soauniversity.ac.in/home/soa","SOA",2007,"2018-11-14","Bhubaneswar",1275817,"Odisha","056ep7w45"
"68","https://ror.org/032kth403","Rani Durgavati University","Education","http://www.rdunijbpin.org/","",1956,"2018-11-14","Jabalpur",1269633,"Madhya Pradesh","032kth403"
"69","https://ror.org/00j6r8583","Swami Keshwanand Rajasthan Agricultural University","Education","http://raubikaner.org/","",1987,"2018-11-14","Bikaner",1275665,"Rajasthan","00j6r8583"
"70","https://ror.org/026tktq31","Solapur University","Education","http://su.digitaluniversity.ac/","",2004,"2018-11-14","Solapur",1256436,"Maharashtra","026tktq31"
"71","https://ror.org/02fyxjb45","Sri Krishnadevaraya University","Education","http://www.skuniversity.org/","",1981,"2018-11-14","Anantapur",1278672,"Andhra Pradesh","02fyxjb45"
"72","https://ror.org/0108gdg43","Sri Ramachandra Institute of Higher Education and Research","Education; Funder","http://www.sriramachandra.edu.in/","SRU",1985,"2018-11-14","Porur",1465622,"Tamil Nadu","0108gdg43"
"73","https://ror.org/050113w36","SRM Institute of Science and Technology","Education","http://www.srmuniv.ac.in/index.html","",1985,"2018-11-14","Chennai",1264527,"Tamil Nadu","050113w36"
"74","https://ror.org/05arfhc56","University of Rajasthan","Education","http://www.uniraj.ac.in/","",1948,"2018-11-14","Jaipur",1269515,"Rajasthan","05arfhc56"
"75","https://ror.org/0034eez47","Utkal University","Education","http://www.utkaluniversity.ac.in/","",1943,"2018-11-14","Bhubaneswar",1275817,"Odisha","0034eez47"
"76","https://ror.org/002k8gm39","Vikram University","Education","http://www.vikramuniv.net/","",1957,"2018-11-14","Ujjain",1253914,"Madhya Pradesh","002k8gm39"
"77","https://ror.org/03ka27b61","West Bengal University of Animal and Fishery Sciences","Education","http://www.wbuafscl.ac.in/frmHome.aspx","",1995,"2018-11-14","Kolkata",1275004,"West Bengal","03ka27b61"
"78","https://ror.org/04waphv22","Tamil Nadu Veterinary and Animal Sciences University","Education","http://www.tanuvas.tn.nic.in/","TANUVAS",1989,"2018-11-14","Chennai",1264527,"Tamil Nadu","04waphv22"
"79","https://ror.org/0534dba08","Tamil University","Education","http://www.tamiluniversity.ac.in/","",1981,"2018-11-14","Thanjavur",1254649,"Tamil Nadu","0534dba08"
"80","https://ror.org/04g3z9997","Kanchi Kamakoti CHILDS Trust Hospital","Healthcare","http://www.kkcth.org/","KKCTH",1978,"2018-11-14","Chennai",1264527,"Tamil Nadu","04g3z9997"
"81","https://ror.org/058q6m856","Medical Trust Hospital","Healthcare","http://www.medicaltrusthospital.com/","MTH",1973,"2018-11-14","Ernakulam",1273874,"Kerala","058q6m856"
"82","https://ror.org/02retg991","University of Jammu","Education","http://www.jammuuniversity.in/","",1969,"2018-11-14","Jammu",1269321,"Jammu and Kashmir","02retg991"
"83","https://ror.org/03js6zg56","University of Agricultural Sciences, Bangalore","Education","http://www.uasbangalore.edu.in/","UAS",1964,"2018-11-14","Bengaluru",1277333,"Karnataka","03js6zg56"
"84","https://ror.org/0137gef36","Yogi Vemana University","Education","http://www.yogivemanauniversity.ac.in/","YVU",2006,"2018-11-14","Kadapa",1273800,"Andhra Pradesh","0137gef36"
"85","https://ror.org/042bhxs14","Burdwan Medical College & Hospital","Education","http://www.wbhealth.gov.in/burdwan_medical_college.asp","",1969,"2018-11-14","Bardhaman",1277029,"West Bengal","042bhxs14"
"86","https://ror.org/05wnp6x23","Goa Dental College and Hospital","Education","http://www.gdch.goa.gov.in/","",1980,"2018-11-14","Bambolim",1277477,"Goa","05wnp6x23"
"87","https://ror.org/0030d2559","Goa Medical College","Education","http://www.gmc.goa.gov.in/index.php/en/","GMC",1842,"2018-11-14","Bambolim",1277477,"Goa","0030d2559"
"88","https://ror.org/00d9qf519","Topiwala National Medical College & BYL Nair Charitable Hospital","Education","http://www.tnmcnair.com/","",1921,"2018-11-14","Mumbai",1275339,"Maharashtra","00d9qf519"
"89","https://ror.org/021nb2v44","Medical College and Hospital, Kolkata","Education","http://www.medicalcollegekolkata.org/","",1835,"2018-11-14","Kolkata",1275004,"West Bengal","021nb2v44"
"90","https://ror.org/05xanxb38","Govt. Dental College & Hospital","Education","http://www.gdchnagpur.com/","",1968,"2018-11-14","Nagpur",1262180,"Maharashtra","05xanxb38"
"91","https://ror.org/05qkf9y72","Government General Hospital","Healthcare","http://www.mmc.tn.gov.in/mmc.html","GGH",1664,"2018-11-14","Chennai",1264527,"Tamil Nadu","05qkf9y72"
"92","https://ror.org/026b7da27","Government Medical College","Education","http://gmcnagpur.gov.in/","GMC",1947,"2018-11-14","Nagpur",1262180,"Maharashtra","026b7da27"
"93","https://ror.org/02e2dtd78","Calcutta National Medical College and Hospital","Education","http://cnmckolkata.in/","",1948,"2018-11-14","Kolkata",1275004,"West Bengal","02e2dtd78"
"94","https://ror.org/00m4gxn44","Government Medical College","Education","http://www.gmcs.edu.in/","GMC",1959,"2018-11-14","Srinagar",1255634,"Jammu and Kashmir","00m4gxn44"
"95","https://ror.org/010gbda42","Government Medical College and Hospital","Healthcare","http://gmch.gov.in/","GMCH",1991,"2018-11-14","Chandigarh",1274746,"Chandigarh","010gbda42"
"96","https://ror.org/046bk9643","Government Medical College, Amritsar","Education","http://www.gmc.edu.in/","",1864,"2018-11-14","Amritsar",1278710,"Punjab","046bk9643"
"97","https://ror.org/019e4d354","Government Medical College","Education","http://www.gmcpatiala.com/","GOMCO",1953,"2018-11-14","Patiāla",1260107,"Punjab","019e4d354"
"98","https://ror.org/04y908s98","Government Medical College","Education","http://gmcjammu.nic.in/","GMC",1973,"2018-11-14","Jammu",1269321,"Jammu and Kashmir","04y908s98"
"99","https://ror.org/007fenw03","Government Medical College","Education","http://www.tmc.kerala.gov.in/","",1951,"2018-11-14","Thiruvananthapuram",1254163,"Kerala","007fenw03"
"100","https://ror.org/0015r4831","Government Medical College Bhavnagar","Education","http://www.bvnmedicol.org/","",1723,"2018-11-14","Bhavnagar",1276032,"Gujarat","0015r4831"
"101","https://ror.org/05kn6fr85","Government Medical College","Education","http://www.gmcaurangabad.com/home.html","GMCH",1956,"2018-11-14","Aurangabad",1278149,"Maharashtra","05kn6fr85"
"102","https://ror.org/05w6g2m14","Government Medical College","Education","http://kottayammedicalcollege.org/","",1962,"2018-11-14","Kottayam",1265911,"Kerala","05w6g2m14"
"103","https://ror.org/005h6qd35","Government Medical College","Education","http://www.gmchld.org/","",1997,"2018-11-14","Haldwani",1270498,"Uttarakhand","005h6qd35"
"104","https://ror.org/016je1253","Government Medical College","Education","http://www.mctcr.edu.in/","GMC",1982,"2018-11-14","Thrissur",1254187,"Kerala","016je1253"
"105","https://ror.org/03yz7v531","Mysore Medical College","Education","http://www.mysoremedicalcollege.com/","",1924,"2018-11-14","Mysuru",1262321,"Karnataka","03yz7v531"
"106","https://ror.org/045xjv649","Netaji Subhash Chandra Bose Medical College","Healthcare","http://www.nscbmc.ac.in/","",1955,"2018-11-14","Jabalpur",1269633,"Madhya Pradesh","045xjv649"
"107","https://ror.org/01zjsmf32","Government Rajaji Hospital","Healthcare","http://www.madurai.tn.nic.in/gh.html","",1842,"2018-11-14","Madurai",1264521,"Tamil Nadu","01zjsmf32"
"108","https://ror.org/0567p6j84","Stanley Medical College","Education","http://www.stanleymedicalcollege.ac.in/","SMC",1938,"2018-11-14","Chennai",1264527,"Tamil Nadu","0567p6j84"
"109","https://ror.org/058fy8f68","Govind Ballabh Pant Hospital","Healthcare","http://www.delhi.gov.in/wps/wcm/connect/doit_gbph/GBPH/Home/About+Us","GBPH",1961,"2018-11-14","New Delhi",1261481,"Delhi","058fy8f68"
"110","https://ror.org/00186nd07","Gajara Raja Medical College","Healthcare","http://www.grmcgwalior.org/","GRMC",1946,"2018-11-14","Gwalior",1270583,"Madhya Pradesh","00186nd07"
"111","https://ror.org/00nqxe643","Cama and Albless Hospital","Healthcare","","",1886,"2018-11-14","Mumbai",1275339,"Maharashtra","00nqxe643"
"112","https://ror.org/03dm1pq74","Grant Medical College and Sir Jamshedjee Jeejeebhoy Group of Hospitals","Education","http://www.gmcjjh.org/","",1845,"2018-11-14","Mumbai",1275339,"Maharashtra","03dm1pq74"
"113","https://ror.org/002ztb251","Ganesh Shankar Vidyarthi Memorial Medical College","Education","http://www.gsvmmedicalcollege.com/","GSVMMC ",1956,"2018-11-14","Kanpur",1267995,"Uttar Pradesh","002ztb251"
"114","https://ror.org/02v8rz176","Guru Teg Bahadur Hospital","Healthcare","http://www.gtbhospital-gnctd.com/","GTBH",1979,"2018-11-14","Delhi",1273294,"Delhi","02v8rz176"
"115","https://ror.org/01vka3a64","CARE Hospitals","Healthcare","http://www.carehospitals.com/","",1997,"2018-11-14","Hyderabad",1269843,"Telangana","01vka3a64"
"116","https://ror.org/02w7k5y22","Datta Meghe Institute of Medical Sciences","Education","http://www.dmimsu.edu.in/","DMIMS",2005,"2018-11-14","Wardha",1252942,"Maharashtra","02w7k5y22"
"117","https://ror.org/03gd6ja31","Al-Ameen Medical College","Healthcare","http://www.alameenmedical.org/medicalcollege.htm","",1984,"2018-11-14","Bijapur",1275701,"Karnataka","03gd6ja31"
"118","https://ror.org/005fgpm31","Dayanand Medical College & Hospital","Education","http://www.dmch.edu/","DMCH",1934,"2018-11-14","Ludhiana",1264728,"Punjab","005fgpm31"
"119","https://ror.org/01m46xf39","All India Institute of Hygiene and Public Health","Government","http://aiihph.gov.in/","AIIH&PH",1932,"2018-11-14","Kolkata",1275004,"West Bengal","01m46xf39"
"120","https://ror.org/02dwcqs71","All India Institute of Medical Sciences","Education; Funder","http://www.aiims.edu/en.html","",1956,"2018-11-14","New Delhi",1261481,"Delhi","02dwcqs71"
"121","https://ror.org/03mdzf107","Amala Institute of Medical Sciences","Education","http://www.amalaims.org/","AIMS",1978,"2018-11-14","Thrissur",1254187,"Kerala","03mdzf107"
"122","https://ror.org/00shmxd32","PBMA's H.V. Desai Eye Hospital","Healthcare","http://hvdeh.org/","",2000,"2018-11-14","Pune",1259229,"Maharashtra","00shmxd32"
"123","https://ror.org/043yy3r57","Central India Institute of Medical Sciences","Facility","http://www.ciimsnagpur.com/","CIIMS",1984,"2018-11-14","Nagpur",1262180,"Maharashtra","043yy3r57"
"124","https://ror.org/01pym8r61","Centre for Research in Medical Entomology","Healthcare","http://crmeicmr.nic.in/","CRME",1985,"2018-11-14","Madurai",1264521,"Tamil Nadu","01pym8r61"
"125","https://ror.org/02gj58768","Apollo Gleneagles Hospitals","Healthcare","http://kolkata.apollohospitals.com/","AGH",NA,"2018-11-14","Kolkata",1275004,"West Bengal","02gj58768"
"126","https://ror.org/02ew45630","Apollo Hospitals","Healthcare","http://chennai.apollohospitals.com/","",1983,"2018-11-14","Chennai",1264527,"Tamil Nadu","02ew45630"
"127","https://ror.org/05g6w6j42","Armed Forces Medical College","Education","http://afmc.nic.in/","AFMC",1948,"2018-11-14","Pune",1259229,"Maharashtra","05g6w6j42"
"128","https://ror.org/02w4p5q74","Assam Medical College","Education","http://www.assammedicalcollege.in/","AMC",1947,"2018-11-14","Dibrugarh",1272648,"Assam","02w4p5q74"
"129","https://ror.org/00t3s0v26","Lok Nayak Jai Prakash Narayan Hospital","Healthcare","http://tte.delhigovt.nic.in/wps/wcm/connect/DoIT_LNJP/lnjp/home","LNJP",1930,"2018-11-14","New Delhi",1261481,"Delhi","00t3s0v26"
"130","https://ror.org/05dzhka64","Dr. Agarwal's Eye Hospital","Healthcare","http://www.dragarwal.com/","",1957,"2018-11-14","Chennai",1264527,"Tamil Nadu","05dzhka64"
"131","https://ror.org/00fgdyv87","Hindu Rao Hospital","Healthcare","http://www.hindurao.com/","HRH",1911,"2018-11-14","Delhi",1273294,"Delhi","00fgdyv87"
"132","https://ror.org/02m5e3762","Dr. Balabhai Nanavati Hospital","Healthcare","http://www.nanavatihospital.org/","",1950,"2018-11-14","Mumbai",1275339,"Maharashtra","02m5e3762"
"133","https://ror.org/021aj5d10","Dr. R. Ahmed Dental College and Hospital","Education","http://radch.net/","",1924,"2018-11-14","Kolkata",1275004,"West Bengal","021aj5d10"
"134","https://ror.org/0408b4j80","B.J. Medical College","Healthcare","http://www.bjmc.org/","BJMC",1871,"2018-11-14","Ahmedabad",1279233,"Gujarat","0408b4j80"
"135","https://ror.org/02rw2zs46","Bai Jerbai Wadia Hospital for Children","Healthcare","http://www.wadiahospitals.org/BJWHC.aspx","BJWHC",1928,"2018-11-14","Mumbai",1275339,"Maharashtra","02rw2zs46"
"136","https://ror.org/05nmzkr23","Bankura Sammilani Medical College","Education","http://bsmedicalcollege.org.in/","",1956,"2018-11-14","Bānkura",1277264,"West Bengal","05nmzkr23"
"137","https://ror.org/01k22c722","Dr. V. M. Government Medical College","Healthcare","http://ww2.vmgmc-hsolapur.org/","",1963,"2018-11-14","Solapur",1256436,"Maharashtra","01k22c722"
"138","https://ror.org/04x27ad97","Baby Memorial Hospital","Healthcare","http://www.babymhospital.org/","BMH",1987,"2018-11-14","Kozhikode",1265873,"Kerala","04x27ad97"
"139","https://ror.org/05qmk4a18","Bangalore Medical College and Research Institute","Education","http://www.bmcri.org/","BMC; BMCRI ",1955,"2018-11-14","Bengaluru",1277333,"Karnataka","05qmk4a18"
"140","https://ror.org/00chbca67","Bhabha Atomic Research Center Hospital","Healthcare","http://barc.gov.in/bmg/md/index.html","BARC",1954,"2018-11-14","Mumbai",1275339,"Maharashtra","00chbca67"
"141","https://ror.org/03vkkz907","Batra Hospital and Medical Research Centre","Healthcare","http://www.batrahospitaldelhi.org/","",1987,"2018-11-14","New Delhi",1261481,"Delhi","03vkkz907"
"142","https://ror.org/05xrsn753","Choithram Hospital and Research Centre","Healthcare","http://www.choithram.org/","CHRC",1979,"2018-11-14","Indore",1269743,"Madhya Pradesh","05xrsn753"
"143","https://ror.org/05gfebp73","CSI Holdsworth Memorial Hospital","Healthcare","https://www.cmf.org.uk/international/hsp/?o=945","",NA,"2018-11-14","Mysuru",1262321,"Karnataka","05gfebp73"
"144","https://ror.org/01vj9qy35","Christian Medical College","Education","http://cmcludhiana.in/medical_college/","CMC",1881,"2018-11-14","Ludhiana",1264728,"Punjab","01vj9qy35"
"145","https://ror.org/004we6052","Holy Family Hospital","Healthcare","http://hfhdelhi.org/","",1953,"2018-11-14","New Delhi",1261481,"Delhi","004we6052"
"146","https://ror.org/03v2nwz54","Shri BM Patil Medical College","Education","http://www.bldeuniversity.ac.in/medcol/","",1986,"2018-11-14","Bijapur",1275701,"Karnataka","03v2nwz54"
"147","https://ror.org/058qp7v13","BGS Global Hospital","Healthcare","http://www.globalhospitalsindia.com/bangalore","",NA,"2018-11-14","Bengaluru",1277333,"Karnataka","058qp7v13"
"148","https://ror.org/056rage58","Indira Gandhi Medical College","Education","http://www.igmcshimla.org/","HPMC; IGMC",1966,"2018-11-14","Shimla",1256237,"Himachal Pradesh","056rage58"
"149","https://ror.org/05a79ds67","Bhatia Hospital","Healthcare","http://www.bhatiahospital.org/","",1932,"2018-11-14","Mumbai",1275339,"Maharashtra","05a79ds67"
"150","https://ror.org/05nbsaj33","Bhopal Memorial Hospital & Research Centre","Healthcare; Funder","http://www.bmhrc.org/","BMHRC",2001,"2018-11-14","Bhopal",1275841,"Madhya Pradesh","05nbsaj33"
"151","https://ror.org/03xmsh521","Bombay Hospital","Healthcare","http://www.bombayhospital.com/","BHIMS ",1950,"2018-11-14","Mumbai",1275339,"Maharashtra","03xmsh521"
"152","https://ror.org/01df9ep43","Era's Lucknow Medical College and Hospital","Healthcare","http://www.elmcindia.org/index.asp","",2001,"2018-11-14","Lucknow",1264733,"Uttar Pradesh","01df9ep43"
